fileId,fileUrls from query AERDB_D3_VIIRS_SNPP--5200 2019-01-01..2023-05-08 x-180y90 x180y-90[5],size
7508782355,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/001/AERDB_D3_VIIRS_SNPP.A2019001.002.2023083204525.nc,3721194
7508782344,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/002/AERDB_D3_VIIRS_SNPP.A2019002.002.2023083204534.nc,3799434
7508782368,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/003/AERDB_D3_VIIRS_SNPP.A2019003.002.2023083204531.nc,3761681
7508782370,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/004/AERDB_D3_VIIRS_SNPP.A2019004.002.2023083204535.nc,3747676
7508782365,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/005/AERDB_D3_VIIRS_SNPP.A2019005.002.2023083204541.nc,3780035
7508782366,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/006/AERDB_D3_VIIRS_SNPP.A2019006.002.2023083204552.nc,3861444
7508782363,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/007/AERDB_D3_VIIRS_SNPP.A2019007.002.2023083204554.nc,3826008
7508782375,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/008/AERDB_D3_VIIRS_SNPP.A2019008.002.2023083204546.nc,3900991
7508782373,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/009/AERDB_D3_VIIRS_SNPP.A2019009.002.2023083204552.nc,3954750
7508782372,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/010/AERDB_D3_VIIRS_SNPP.A2019010.002.2023083204558.nc,3878347
7508782371,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/011/AERDB_D3_VIIRS_SNPP.A2019011.002.2023083204608.nc,3919373
7508782364,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/012/AERDB_D3_VIIRS_SNPP.A2019012.002.2023083204611.nc,3900373
7508782367,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/013/AERDB_D3_VIIRS_SNPP.A2019013.002.2023083204612.nc,3975785
7508782374,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/014/AERDB_D3_VIIRS_SNPP.A2019014.002.2023083204615.nc,3946968
7508782361,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/015/AERDB_D3_VIIRS_SNPP.A2019015.002.2023083204606.nc,3933912
7508782387,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/016/AERDB_D3_VIIRS_SNPP.A2019016.002.2023083204603.nc,3891634
7508782376,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/017/AERDB_D3_VIIRS_SNPP.A2019017.002.2023083204615.nc,3777680
7508782369,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/018/AERDB_D3_VIIRS_SNPP.A2019018.002.2023083204611.nc,3777015
7508782362,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/019/AERDB_D3_VIIRS_SNPP.A2019019.002.2023083204615.nc,3831513
7508782385,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/020/AERDB_D3_VIIRS_SNPP.A2019020.002.2023083204617.nc,3814017
7508782381,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/021/AERDB_D3_VIIRS_SNPP.A2019021.002.2023083204613.nc,3458617
7508782380,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/022/AERDB_D3_VIIRS_SNPP.A2019022.002.2023083204616.nc,3765754
7508782378,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/023/AERDB_D3_VIIRS_SNPP.A2019023.002.2023083204621.nc,3796062
7508782394,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/024/AERDB_D3_VIIRS_SNPP.A2019024.002.2023083204633.nc,3912700
7508782396,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/025/AERDB_D3_VIIRS_SNPP.A2019025.002.2023083204630.nc,3823461
7508782390,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/026/AERDB_D3_VIIRS_SNPP.A2019026.002.2023083204633.nc,3813791
7508782388,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/027/AERDB_D3_VIIRS_SNPP.A2019027.002.2023083204646.nc,3784958
7508782379,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/028/AERDB_D3_VIIRS_SNPP.A2019028.002.2023083204639.nc,3816144
7508782391,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/029/AERDB_D3_VIIRS_SNPP.A2019029.002.2023083204633.nc,3875411
7508782389,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/030/AERDB_D3_VIIRS_SNPP.A2019030.002.2023083204641.nc,3891702
7508782392,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/031/AERDB_D3_VIIRS_SNPP.A2019031.002.2023083204646.nc,3874108
7508782377,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/032/AERDB_D3_VIIRS_SNPP.A2019032.002.2023083204638.nc,3656818
7508782386,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/033/AERDB_D3_VIIRS_SNPP.A2019033.002.2023083204641.nc,3819319
7508782393,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/034/AERDB_D3_VIIRS_SNPP.A2019034.002.2023083204649.nc,3914608
7508782405,/archive/allData/5200/AERDB_D3_VIIRS_SNPP/2019/035/AERDB_D3_VIIRS_SNPP.A2019035.002.2023083204648.nc,3954147
