fileId,fileUrls from query AERDB_M3_VIIRS_NOAA20--5200 AERDB_M3_VIIRS_SNPP--5200 2009-01-01..2023-05-08 x-180y90 x180y-90[5],size
7508786930,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2020/336/AERDB_M3_VIIRS_NOAA20.A2020336.002.2023089190515.nc,5879241
7508786931,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2020/245/AERDB_M3_VIIRS_NOAA20.A2020245.002.2023089190513.nc,6584719
7508786932,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/305/AERDB_M3_VIIRS_NOAA20.A2021305.002.2023089190514.nc,6019556
7508786933,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/213/AERDB_M3_VIIRS_NOAA20.A2021213.002.2023089190518.nc,6603029
7508786934,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/274/AERDB_M3_VIIRS_NOAA20.A2021274.002.2023089190519.nc,6299027
7508786935,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/091/AERDB_M3_VIIRS_NOAA20.A2021091.002.2023089190515.nc,6207608
7508786936,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/152/AERDB_M3_VIIRS_NOAA20.A2021152.002.2023089190517.nc,6245405
7508786937,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/060/AERDB_M3_VIIRS_NOAA20.A2021060.002.2023089190513.nc,6140135
7508786938,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/121/AERDB_M3_VIIRS_NOAA20.A2021121.002.2023089190516.nc,6218533
7508786939,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/244/AERDB_M3_VIIRS_NOAA20.A2021244.002.2023089190517.nc,6569529
7508786940,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/060/AERDB_M3_VIIRS_NOAA20.A2022060.002.2023089190523.nc,6201763
7508786941,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/182/AERDB_M3_VIIRS_NOAA20.A2022182.002.2023089190516.nc,6419138
7508786942,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/335/AERDB_M3_VIIRS_NOAA20.A2022335.002.2023089190519.nc,5948882
7508786943,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/213/AERDB_M3_VIIRS_NOAA20.A2022213.002.2023089190516.nc,6582459
7508786945,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/152/AERDB_M3_VIIRS_NOAA20.A2022152.002.2023089190521.nc,6225359
7508786946,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/274/AERDB_M3_VIIRS_NOAA20.A2022274.002.2023089190519.nc,6288487
7508786947,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/032/AERDB_M3_VIIRS_NOAA20.A2022032.002.2023089190517.nc,6066723
7508786948,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2023/001/AERDB_M3_VIIRS_NOAA20.A2023001.002.2023089190518.nc,6017652
7508786949,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/091/AERDB_M3_VIIRS_NOAA20.A2022091.002.2023089190518.nc,6158792
7508786950,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/244/AERDB_M3_VIIRS_NOAA20.A2022244.002.2023089190518.nc,6533772
7508786952,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/335/AERDB_M3_VIIRS_NOAA20.A2021335.002.2023089190518.nc,5943841
7508786953,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/305/AERDB_M3_VIIRS_NOAA20.A2022305.002.2023089190516.nc,5932395
7508786954,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2023/032/AERDB_M3_VIIRS_NOAA20.A2023032.002.2023089190524.nc,6085553
7508786955,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/182/AERDB_M3_VIIRS_NOAA20.A2021182.002.2023089190516.nc,6420780
7508786957,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2022/121/AERDB_M3_VIIRS_NOAA20.A2022121.002.2023089190517.nc,6207478
7508786993,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2021/032/AERDB_M3_VIIRS_NOAA20.A2021032.002.2023089190514.nc,6062217
7508786995,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2018/244/AERDB_M3_VIIRS_NOAA20.A2018244.002.2023089190508.nc,6607093
7508786998,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2018/060/AERDB_M3_VIIRS_NOAA20.A2018060.002.2023089190507.nc,6152332
7498029329,/archive/allData/5200/AERDB_M3_VIIRS_NOAA20/2023/060/AERDB_M3_VIIRS_NOAA20.A2023060.002.2023098002446.nc,6195288
7473472202,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/001/AERDB_M3_VIIRS_SNPP.A2022001.002.2023083190929.nc,5992335
7498029745,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2023/060/AERDB_M3_VIIRS_SNPP.A2023060.002.2023098002455.nc,6180822
7508786768,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/092/AERDB_M3_VIIRS_SNPP.A2012092.002.2023089190435.nc,6127212
7508786770,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/214/AERDB_M3_VIIRS_SNPP.A2012214.002.2023089190447.nc,6564670
7508786771,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/245/AERDB_M3_VIIRS_SNPP.A2012245.002.2023089190449.nc,6557469
7508786772,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/153/AERDB_M3_VIIRS_SNPP.A2012153.002.2023089190444.nc,6194693
7508786773,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/336/AERDB_M3_VIIRS_SNPP.A2012336.002.2023089190448.nc,5844426
7508786774,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/306/AERDB_M3_VIIRS_SNPP.A2012306.002.2023089190448.nc,5889524
7508786775,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/275/AERDB_M3_VIIRS_SNPP.A2012275.002.2023089190448.nc,6263260
7508786776,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/122/AERDB_M3_VIIRS_SNPP.A2012122.002.2023089190440.nc,6226150
7508786777,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/121/AERDB_M3_VIIRS_SNPP.A2013121.002.2023089190449.nc,6157251
7508786778,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/182/AERDB_M3_VIIRS_SNPP.A2013182.002.2023089190449.nc,6334304
7508786779,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/152/AERDB_M3_VIIRS_SNPP.A2013152.002.2023089190449.nc,6179144
7508786780,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/060/AERDB_M3_VIIRS_SNPP.A2013060.002.2023089190448.nc,6076542
7508786781,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/305/AERDB_M3_VIIRS_SNPP.A2013305.002.2023089190449.nc,5922232
7508786782,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/274/AERDB_M3_VIIRS_SNPP.A2013274.002.2023089190448.nc,6173561
7508786783,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/001/AERDB_M3_VIIRS_SNPP.A2013001.002.2023089190447.nc,5932693
7508786784,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/213/AERDB_M3_VIIRS_SNPP.A2013213.002.2023089190450.nc,6499549
7508786785,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/091/AERDB_M3_VIIRS_SNPP.A2013091.002.2023089190447.nc,6114371
7508786786,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/032/AERDB_M3_VIIRS_SNPP.A2013032.002.2023089190447.nc,6006914
7508786787,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/244/AERDB_M3_VIIRS_SNPP.A2013244.002.2023089190448.nc,6450781
7508786788,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2013/335/AERDB_M3_VIIRS_SNPP.A2013335.002.2023089190448.nc,5837253
7508786789,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/001/AERDB_M3_VIIRS_SNPP.A2014001.002.2023089190448.nc,5931295
7508786790,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/182/AERDB_M3_VIIRS_SNPP.A2014182.002.2023089190450.nc,6335624
7508786791,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/091/AERDB_M3_VIIRS_SNPP.A2014091.002.2023089190451.nc,6144655
7508786792,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/274/AERDB_M3_VIIRS_SNPP.A2014274.002.2023089190450.nc,6226250
7508786793,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/152/AERDB_M3_VIIRS_SNPP.A2014152.002.2023089190450.nc,6151710
7508786794,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/001/AERDB_M3_VIIRS_SNPP.A2015001.002.2023089190453.nc,5943863
7508786795,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/121/AERDB_M3_VIIRS_SNPP.A2015121.002.2023089190448.nc,6143680
7508786796,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/305/AERDB_M3_VIIRS_SNPP.A2014305.002.2023089190450.nc,5923032
7508786797,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/060/AERDB_M3_VIIRS_SNPP.A2014060.002.2023089190449.nc,6151656
7508786798,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/091/AERDB_M3_VIIRS_SNPP.A2015091.002.2023089190450.nc,6155522
7508786799,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/032/AERDB_M3_VIIRS_SNPP.A2015032.002.2023089190450.nc,6027627
7508786800,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/032/AERDB_M3_VIIRS_SNPP.A2014032.002.2023089190447.nc,6020280
7508786801,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/335/AERDB_M3_VIIRS_SNPP.A2014335.002.2023089190452.nc,5839342
7508786802,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/060/AERDB_M3_VIIRS_SNPP.A2015060.002.2023089190450.nc,6147721
7508786803,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/244/AERDB_M3_VIIRS_SNPP.A2014244.002.2023089190451.nc,6521835
7508786804,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/061/AERDB_M3_VIIRS_SNPP.A2016061.002.2023089190453.nc,6181194
7508786805,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/121/AERDB_M3_VIIRS_SNPP.A2014121.002.2023089190458.nc,6143407
7508786806,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/274/AERDB_M3_VIIRS_SNPP.A2015274.002.2023089190449.nc,6267799
7508786807,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/001/AERDB_M3_VIIRS_SNPP.A2016001.002.2023089190449.nc,5980083
7508786808,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/032/AERDB_M3_VIIRS_SNPP.A2016032.002.2023089190455.nc,6076645
7508786809,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/244/AERDB_M3_VIIRS_SNPP.A2015244.002.2023089190449.nc,6614116
7508786810,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/182/AERDB_M3_VIIRS_SNPP.A2015182.002.2023089190449.nc,6406363
7508786811,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/122/AERDB_M3_VIIRS_SNPP.A2016122.002.2023089190449.nc,6228280
7508786812,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/335/AERDB_M3_VIIRS_SNPP.A2015335.002.2023089190450.nc,5894855
7508786813,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/092/AERDB_M3_VIIRS_SNPP.A2016092.002.2023089190449.nc,6183699
7508786814,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/183/AERDB_M3_VIIRS_SNPP.A2016183.002.2023089190450.nc,6383331
7508786815,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/060/AERDB_M3_VIIRS_SNPP.A2017060.002.2023089190449.nc,6188281
7508786816,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/275/AERDB_M3_VIIRS_SNPP.A2016275.002.2023089190449.nc,6289505
7508786817,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/121/AERDB_M3_VIIRS_SNPP.A2017121.002.2023089190458.nc,6122469
7508786818,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/152/AERDB_M3_VIIRS_SNPP.A2017152.002.2023089190500.nc,6173454
7508786819,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/245/AERDB_M3_VIIRS_SNPP.A2016245.002.2023089190451.nc,6612998
7508786820,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/306/AERDB_M3_VIIRS_SNPP.A2016306.002.2023089190459.nc,5959224
7508786821,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/244/AERDB_M3_VIIRS_SNPP.A2017244.002.2023089190457.nc,6572703
7508786822,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/032/AERDB_M3_VIIRS_SNPP.A2017032.002.2023089190450.nc,6057253
7508786823,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/091/AERDB_M3_VIIRS_SNPP.A2017091.002.2023089190453.nc,6175445
7508786824,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/305/AERDB_M3_VIIRS_SNPP.A2017305.002.2023089190459.nc,5919882
7508786825,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/213/AERDB_M3_VIIRS_SNPP.A2017213.002.2023089190459.nc,6541904
7508786826,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/032/AERDB_M3_VIIRS_SNPP.A2018032.002.2023089190457.nc,6059466
7508786827,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/001/AERDB_M3_VIIRS_SNPP.A2017001.002.2023089190448.nc,5966651
7508786828,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/214/AERDB_M3_VIIRS_SNPP.A2016214.002.2023089190450.nc,6611973
7508786829,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/336/AERDB_M3_VIIRS_SNPP.A2016336.002.2023089190450.nc,5910793
7508786830,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/274/AERDB_M3_VIIRS_SNPP.A2017274.002.2023089190458.nc,6166632
7508786831,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/091/AERDB_M3_VIIRS_SNPP.A2018091.002.2023089190503.nc,6144010
7508786832,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/060/AERDB_M3_VIIRS_SNPP.A2018060.002.2023089190500.nc,6139980
7508786833,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/335/AERDB_M3_VIIRS_SNPP.A2017335.002.2023089190457.nc,5913069
7508786834,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/001/AERDB_M3_VIIRS_SNPP.A2018001.002.2023089190501.nc,6014026
7508786835,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/335/AERDB_M3_VIIRS_SNPP.A2018335.002.2023089190459.nc,5918320
7508786839,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/032/AERDB_M3_VIIRS_SNPP.A2019032.002.2023089190459.nc,6070421
7508786840,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/305/AERDB_M3_VIIRS_SNPP.A2018305.002.2023089190458.nc,5917881
7508786841,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/213/AERDB_M3_VIIRS_SNPP.A2018213.002.2023089190502.nc,6548363
7508786842,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/091/AERDB_M3_VIIRS_SNPP.A2019091.002.2023089190458.nc,6212399
7508786843,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/152/AERDB_M3_VIIRS_SNPP.A2018152.002.2023089190503.nc,6185992
7508786844,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/274/AERDB_M3_VIIRS_SNPP.A2018274.002.2023089190500.nc,6334618
7508786845,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/182/AERDB_M3_VIIRS_SNPP.A2018182.002.2023089190459.nc,6361172
7508786846,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/182/AERDB_M3_VIIRS_SNPP.A2019182.002.2023089190502.nc,6411633
7508786847,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/061/AERDB_M3_VIIRS_SNPP.A2012061.002.2023089190431.nc,6064675
7508786848,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/244/AERDB_M3_VIIRS_SNPP.A2019244.002.2023089190502.nc,6594796
7508786849,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2014/213/AERDB_M3_VIIRS_SNPP.A2014213.002.2023089190452.nc,6530337
7508786850,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/152/AERDB_M3_VIIRS_SNPP.A2019152.002.2023089190503.nc,6207201
7508786851,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/305/AERDB_M3_VIIRS_SNPP.A2015305.002.2023089190449.nc,5916851
7508786852,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/335/AERDB_M3_VIIRS_SNPP.A2019335.002.2023089190501.nc,5886655
7508786853,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/305/AERDB_M3_VIIRS_SNPP.A2019305.002.2023089190459.nc,5922922
7508786854,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/213/AERDB_M3_VIIRS_SNPP.A2019213.002.2023089190501.nc,6594501
7508786855,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/121/AERDB_M3_VIIRS_SNPP.A2019121.002.2023089190458.nc,6166703
7508786856,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/153/AERDB_M3_VIIRS_SNPP.A2020153.002.2023089190502.nc,6192022
7508786857,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/032/AERDB_M3_VIIRS_SNPP.A2020032.002.2023089190502.nc,6076517
7508786858,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/274/AERDB_M3_VIIRS_SNPP.A2019274.002.2023089190500.nc,6252599
7508786859,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/001/AERDB_M3_VIIRS_SNPP.A2020001.002.2023089190501.nc,6021969
7508786860,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/275/AERDB_M3_VIIRS_SNPP.A2020275.002.2023089190503.nc,6248815
7508786861,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/092/AERDB_M3_VIIRS_SNPP.A2020092.002.2023089190501.nc,6194273
7508786862,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/061/AERDB_M3_VIIRS_SNPP.A2020061.002.2023089190502.nc,6186163
7508786863,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/336/AERDB_M3_VIIRS_SNPP.A2020336.002.2023089190505.nc,5858048
7508786864,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/001/AERDB_M3_VIIRS_SNPP.A2019001.002.2023089190459.nc,5985402
7508786865,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/001/AERDB_M3_VIIRS_SNPP.A2021001.002.2023089190503.nc,5966224
7508786866,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/183/AERDB_M3_VIIRS_SNPP.A2020183.002.2023089190505.nc,6374066
7508786867,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/214/AERDB_M3_VIIRS_SNPP.A2020214.002.2023089190503.nc,6578665
7508786868,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/245/AERDB_M3_VIIRS_SNPP.A2020245.002.2023089190504.nc,6556154
7508786869,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/306/AERDB_M3_VIIRS_SNPP.A2020306.002.2023089190505.nc,5958558
7508786870,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/091/AERDB_M3_VIIRS_SNPP.A2021091.002.2023089190506.nc,6191698
7508786871,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2017/182/AERDB_M3_VIIRS_SNPP.A2017182.002.2023089190459.nc,6373443
7508786872,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/274/AERDB_M3_VIIRS_SNPP.A2021274.002.2023089190507.nc,6276814
7508786873,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/091/AERDB_M3_VIIRS_SNPP.A2022091.002.2023089190507.nc,6145575
7508786874,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2019/060/AERDB_M3_VIIRS_SNPP.A2019060.002.2023089190459.nc,6204101
7508786875,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/335/AERDB_M3_VIIRS_SNPP.A2021335.002.2023089190507.nc,5928287
7508786876,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/244/AERDB_M3_VIIRS_SNPP.A2018244.002.2023089190500.nc,6575190
7508786877,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/121/AERDB_M3_VIIRS_SNPP.A2022121.002.2023089190508.nc,6195056
7508786878,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/060/AERDB_M3_VIIRS_SNPP.A2021060.002.2023089190504.nc,6122894
7508786879,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/032/AERDB_M3_VIIRS_SNPP.A2022032.002.2023089190507.nc,6059374
7508786880,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/121/AERDB_M3_VIIRS_SNPP.A2021121.002.2023089190502.nc,6196853
7508786881,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/182/AERDB_M3_VIIRS_SNPP.A2021182.002.2023089190506.nc,6394096
7508786882,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/244/AERDB_M3_VIIRS_SNPP.A2021244.002.2023089190503.nc,6549496
7508786884,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/274/AERDB_M3_VIIRS_SNPP.A2022274.002.2023089190510.nc,6259231
