Counts
10
5
1
1
1
2
1
1
1
1
1
1
1
1
3
4
2
1
58
67
1
9
1
1
37
67
1
1
1
1
6
5
1
1
1
1
1
1
2
1
1
1
1
2
1
1
2
1
1
577
1
1
1
1
1
1
1
1
2
2
4
1
7
1
1
3
1
1
1
1
1
2
1
1
1
1
1
1
285
1
5
1
1
1
1
1
1
2
1
1
2
1
1
2
1
1
2
1
1
1
1
2
2
1
2
1
6
1
1
3
16
1
4
3
12
16
3
3
1
1
1
1
1
1
1
3
1
10
1
1
1
6
1
5
1
1
3
1
7
1
1
1
1
1
1
1
14
1
1
1
9
1
1
12
1
1
2
1
1
1
2
6
2
1
2
4
1
1
1
1
5
2
1
1
1
1
1
2
3
1
1
2
1
3
1
1
1
2
9
1
1
1
4
1
1
1
1
23
5
1
16
1
1
1
1
1
2
1
1
5
1
1
1
1
1
1
1
1
1
12
1
1
1
1
14
1
1
1
1
1
1
3
2
1
1
1
1
2
1
2
2
1
1
1
1
30
1
1
1
20
1
1
1
1
9
1
1
1
1
1
1
1
1
1
1
1
1
3
2
1
1
1
1
3
2
1
6
1
52
1
1
9
1
1
1
1
9
5
1
16642
2
4
4
4
1
1
4
3
2
3
5
1
2
3
3
1
1
2
1
3
1
7
2
1
5
6
4
1
3
7
1
1
2
6
1
1
8
3
3
3
1
4
1
1
1
5
1
5
1
1
4
1
2
1
13
5
1
3
7
1
6
1
3
6
1
6
1
2
1
3
4
3
6
3
1
1
1
1
6
1
4
1
4
3
23
1
6
1
1
6
1
3
4
6
16
1
7
3
7
1
5
8
11
1
1
4
3
2
26
1
1
1
1
6
1
2
2
1
76
1
4
1
1
5
2
5
4
11
1
6
6
14
3
3
2
1
3
4
8
1
4
2
5
2
21
1
1
3
3
4
9
15
4
1
1
5
1
3
3
2
4
4
1
4
2
1
1
4
1
1
2
5
7
1
3
1
1
3
4
2
1
13
1
2
1
22
1
4
3
9
1
3
2
1
1
5
1
3
12
3
2
2
1
2
1
5
7
11
4
2
1
10
1
1
10
1
1
6
1
9
1
3
9
5
9
3
3
8
37
1
9
11
3
11
6
1
11
1
4
4
1
4
82
1
19
1
1
14
2
11
1
21
3
10
9
1
2
5
2
4
1
6
14
4
1
2
7
5
5
3
5
21
4
4
84
1
33
1
1
1
1
1
7
3
7
12
3
1
5
1
1
3
2
1
1
2
1
3
5
1
4
1
1
17
1
4
2
6
12
1
37
1
3
12
1
17
1
1
1
12
3
2
1
3
1
1
1
2
7
1
14
1
2
2
1
1
1
3
1
1
3
1
2
26
1
1
1
8
1
1
1
1
1
1
10
1
3
772
1
1
6
2
1
1
2
3
1
3
2
2
1
2
1
1
4
4
3
8
2
1
1
3
1
1
1
1
1
3
1
3
1
1
1
1
1
1
1
2
3
1
4
7
4
1
1
1
2
120
11
1
1
1
1
1
1
1
6
1
1
1
2
1
1
1
1
1
9
6
1
1
4
3
1
1
1
1
1
1
1
2
2
1
1
15
1
1
2
1
1
3
1
1
2
1
1
1
1
3
1
1
7
37
12039
23
1
2
1
1
1
1
16
1
1
1
6
1
7
3
11
1
1
5
2
1
1
4
1
1
2
5
1
1
1
1
3
2
7
2
1
1
7
18
1
1
1
1
3
2
3
1
4
1
3
10
2
10
1
1
12
2
8
1
1
5
3
1
26
2
7
1
4
1
1
3
3
3
1
8
14
2
1
4
1
3
2
1
136
4
1
2
1
3
1
28
1
1
1
1
1
1
1
2
1
1
1
1
1
2
1
42
1
1
1
1
4
1
1
1
1
1
1
1
7
4
4
1
1
1
1
13
1
11
2
1
3
35
1
1
1
1
1
4
4
13
4
1
2
1
9
18
1
2
1
2
1
1
7
2
5
3
1
1
6
3
1
6
1
4
1
1
10
1
30
1
3
1
1
2
2
1
1
1
1
5
2
1
1
1
1
4
3
1
4
2196
1
1
1
1
1
1
1
1
1
2
1
1
1
4
1
1
1
1
4
2
1
1
1
1
1
1
1
1
14
1
3
1
1
1
1
2
1
9
5
1
1
1
2
1
7
4
1
11
1
1
2
2
4
1
6
1
1
1
1
1
2
4
8
2
3
2
1
1
1
2
1
2
1
2
13
4
5
3
6
19
3
2
3
1
4
5
2
1
4
3
1
3
1
4
1
1
1
3
1
5
17
1
18
1
5
1
2
4
1
16
4
1
9
3
6
2
3
5
5
15
4
5
1
7
1
14
1
3
3
1
12
2
5
9
1
3
1
1
6
1
2
1
2
1
10
5
1
8
3
2
17
1
1
1
7
1
4
3
4
3
6
1
2
2
6
2
15
2
2
3
10
1
1
5
7
4
4
1
7
2
1
1
2
4
5
1
1
2
1
21
1
5
1
1
1
1
2
2
2
2
5
3
2
1
5
3
3
2
1
1
2
10
1
3
1
6
1
7
4
2
23
2
1
6
1
2
